"id","Wind Speed (km/h)","Wind Bearing (degrees)","Visibility (km)","Loud Cover"
"79440","28.2394","301","15.1823","0"
"79441","20.5436","289","16.1","0"
"79442","20.4953","272","15.8263","0"
"79443","23.4577","299","15.1823","0"
"79444","34.0998","299","16.1","0"
"79445","36.8368","290","16.1","0"
"79446","33.1177","301","14.9569","0"
"79447","39.1552","300","9.982","0"
"79448","39.4128","300","9.982","0"
"79449","41.4736","312","10.3523","0"
"79450","37.6418","310","9.982","0"
"79451","36.4343","309","9.982","0"
"79452","37.3198","312","10.5777","0"
"79453","36.2733","320","10.2557","0"
"79454","45.0156","300","9.982","0"
"79455","38.2697","313","10.5777","0"
"79456","28.6419","292","10.2557","0"
"79457","17.6134","301","10.2557","0"
"79458","11.8174","286","15.5526","0"
"79459","7.9051","271","16.1","0"
"79460","11.0285","252","16.1","0"
"79461","10.0303","265","15.1823","0"
"79462","0","0","0.7567","0"
"79463","0","0","0.4508","0"
"79464","2.4955","340","1.6422","0"
"79465","0","0","0.3703","0"
"79466","3.0751","333","0.2254","0"
"79467","2.7853","323","0.5635","0"
"79468","3.22","100","0.6118","0"
"79469","8.05","90","4.5241","0"
"79470","8.6296","51","14.651","0"
"79471","3.1717","39","16.1","0"
"79472","1.4651","45","16.1","0"
"79473","3.8157","83","15.3111","0"
"79474","4.8622","52","16.1","0"
"79475","7.8246","123","10.2557","0"
"79476","6.2146","233","15.5526","0"
"79477","8.1627","141","10.2557","0"
"79478","7.6797","268","16.1","0"
"79479","7.1162","223","15.5526","0"
"79480","4.5241","224","16.1","0"
"79481","3.1073","217","16.1","0"
"79482","0.3864","26","15.5526","0"
"79483","0","0","16.1","0"
"79484","3.22","180","16.1","0"
"79485","3.22","110","15.1823","0"
"79486","11.0446","251","16.1","0"
"79487","11.27","260","16.1","0"
"79488","10.7226","253","15.1823","0"
"79489","14.3451","250","16.1","0"
"79490","6.6332","262","16.1","0"
"79491","3.7352","253","15.1823","0"
"79492","9.0482","212","16.1","0"
"79493","4.6207","215","16.1","0"
"79494","3.1878","263","15.1823","0"
"79495","3.6547","275","16.1","0"
"79496","2.4794","44","15.8263","0"
"79497","3.8801","245","10.3523","0"
"79498","4.5402","216","10.2557","0"
"79499","8.5169","122","10.2557","0"
"79500","7.5509","242","15.5526","0"
"79501","12.5097","271","16.1","0"
"79502","10.9963","328","16.1","0"
"79503","9.3541","189","15.5526","0"
"79504","7.2611","201","16.1","0"
"79505","4.2504","139","16.1","0"
"79506","6.1341","128","15.1823","0"
"79507","3.1556","113","16.1","0"
"79508","8.05","50","16.1","0"
"79509","2.5438","146","15.1823","0"
"79510","3.4776","75","16.1","0"
"79511","3.3488","79","16.1","0"
"79512","2.5438","132","15.1823","0"
"79513","6.2629","95","16.1","0"
"79514","2.4794","225","16.1","0"
"79515","5.5545","348","15.1823","0"
"79516","9.8854","20","16.1","0"
"79517","10.9158","10","16.1","0"
"79518","9.5151","29","15.5526","0"
"79519","14.2002","12","16.1","0"
"79520","22.057","12","9.982","0"
"79521","23.9568","48","10.3523","0"
"79522","23.6187","41","9.982","0"
"79523","21.6223","22","10.2557","0"
"79524","20.9461","34","10.3523","0"
"79525","21.5257","19","9.982","0"
"79526","20.3665","31","10.2557","0"
"79527","24.9389","20","10.3523","0"
"79528","21.6545","29","9.982","0"
"79529","12.5258","19","10.2557","0"
"79530","12.4775","17","15.1823","0"
"79531","12.558","10","16.1","0"
"79532","13.9909","9","16.1","0"
"79533","13.7816","8","15.1823","0"
"79534","17.0499","19","16.1","0"
"79535","16.9211","29","16.1","0"
"79536","18.8531","20","15.1823","0"
"79537","14.0231","10","16.1","0"
"79538","19.9479","19","16.1","0"
"79539","16.3254","0","15.1823","0"
"79540","16.6152","330","16.1","0"
"79541","14.0231","359","16.1","0"
"79542","16.2449","350","15.1823","0"
"79543","20.3504","0","16.1","0"
"79544","26.7421","10","10.2557","0"
"79545","25.3414","17","10.5777","0"
"79546","26.3557","0","10.2557","0"
"79547","28.1106","350","10.2557","0"
"79548","24.9872","350","10.5777","0"
"79549","23.5543","351","9.982","0"
"79550","27.9013","340","9.982","0"
"79551","24.4076","351","10.5777","0"
"79552","28.2394","350","9.982","0"
"79553","21.6867","19","10.2557","0"
"79554","26.4201","9","10.5777","0"
"79555","20.3504","1","10.2557","0"
"79556","27.8691","351","16.1","0"
"79557","32.1195","9","15.1823","0"
"79558","30.6222","19","16.1","0"
"79559","24.7779","9","16.1","0"
"79560","20.7368","353","15.1823","0"
"79561","27.9979","10","16.1","0"
"79562","25.0194","10","16.1","0"
"79563","27.1124","1","15.1823","0"
"79564","31.0247","10","16.1","0"
"79565","31.0408","10","16.1","0"
"79566","33.9871","19","15.5526","0"
"79567","37.6579","20","15.8263","0"
"79568","40.5559","20","10.2557","0"
"79569","35.8547","21","10.5777","0"
"79570","34.8404","21","10.2557","0"
"79571","38.8332","10","10.2557","0"
"79572","38.3824","10","10.5777","0"
"79573","34.2125","1","10.2557","0"
"79574","32.6669","10","10.2557","0"
"79575","32.9728","10","10.5777","0"
"79576","33.649","1","10.2557","0"
"79577","19.964","0","16.1","0"
"79578","10.6743","341","15.5526","0"
"79579","12.8639","311","16.1","0"
"79580","14.1036","302","16.1","0"
"79581","13.2986","313","15.1823","0"
"79582","16.9694","310","16.1","0"
"79583","16.8245","319","16.1","0"
"79584","13.1376","321","15.1823","0"
"79585","10.8675","328","16.1","0"
"79586","6.3756","289","16.0517","0"
"79587","6.5205","296","15.1501","0"
"79588","10.948","290","16.0517","0"
"79589","5.0071","274","15.8263","0"
"79590","12.3487","321","14.9569","0"
"79591","13.8782","329","16.1","0"
"79592","12.6868","340","10.2557","0"
"79593","9.5634","8","10.3523","0"
"79594","15.4399","20","9.982","0"
"79595","19.8996","1","9.982","0"
"79596","20.6241","8","10.5777","0"
"79597","23.1679","28","10.2557","0"
"79598","15.8907","10","10.2557","0"
"79599","18.998","353","10.5777","0"
"79600","16.9533","10","10.2557","0"
"79601","9.2253","350","16.1","0"
"79602","8.7101","340","15.5526","0"
"79603","7.3255","329","16.1","0"
"79604","6.4239","309","16.0517","0"
"79605","6.5527","299","15.7297","0"
"79606","6.2468","311","16.1","0"
"79607","11.0607","340","16.0517","0"
"79608","6.3595","323","15.1501","0"
"79609","6.3756","311","16.1","0"
"79610","11.0124","329","16.1","0"
"79611","13.3791","349","15.1823","0"
"79612","15.3433","329","16.0517","0"
"79613","12.5419","320","16.0517","0"
"79614","15.1179","340","15.5526","0"
"79615","17.71","359","15.8263","0"
"79616","27.692","20","15.8263","0"
"79617","26.082","19","10.5777","0"
"79618","23.3289","10","10.2557","0"
"79619","20.8817","10","16.1","0"
"79620","24.5364","10","15.5526","0"
"79621","20.4792","20","16.1","0"
"79622","21.9121","11","16.1","0"
"79623","20.286","11","16.1","0"
"79624","20.125","10","16.1","0"
"79625","12.2843","341","16.1","0"
"79626","10.3362","332","15.5526","0"
"79627","9.3219","331","16.1","0"
"79628","6.2951","350","16.1","0"
"79629","6.1019","338","15.5204","0"
"79630","3.0751","157","16.1","0"
"79631","6.6332","88","16.1","0"
"79632","2.7209","161","15.5526","0"
"79633","0","0","16.1","0"
"79634","0","0","16.1","0"
"79635","3.1073","331","10.5777","0"
"79636","3.22","20","12.2521","0"
"79637","4.7495","20","15.1823","0"
"79638","8.9516","31","15.5526","0"
"79639","7.6797","355","16.1","0"
"79640","10.8192","22","16.1","0"
"79641","4.508","13","15.5526","0"
"79642","8.8067","14","16.1","0"
"79643","12.0911","322","16.1","0"
"79644","9.016","25","15.5526","0"
"79645","7.1645","359","16.1","0"
"79646","4.186","270","16.1","0"
"79647","2.2379","267","15.5526","0"
"79648","0.322","317","16.1","0"
"79649","9.2253","0","16.1","0"
"79650","7.2772","1","15.5526","0"
"79651","4.83","10","16.1","0"
"79652","3.1717","358","16.1","0"
"79653","2.7209","47","15.1823","0"
"79654","6.2629","289","16.1","0"
"79655","0","0","16.1","0"
"79656","3.1878","216","15.1823","0"
"79657","2.8336","167","16.1","0"
"79658","3.22","256","16.1","0"
"79659","3.3971","189","15.1823","0"
"79660","3.1556","252","16.1","0"
"79661","3.3971","283","16.1","0"
"79662","3.8157","304","15.5526","0"
"79663","7.5509","140","16.1","0"
"79664","10.626","160","16.1","0"
"79665","9.499","172","15.5526","0"
"79666","9.1448","157","16.1","0"
"79667","7.6475","158","16.1","0"
"79668","1.6583","307","15.5526","0"
"79669","3.8801","305","16.1","0"
"79670","4.5724","78","16.1","0"
"79671","6.923","81","15.5526","0"
"79672","4.2504","61","16.1","0"
"79673","1.5456","346","16.1","0"
"79674","3.0751","316","15.5526","0"
"79675","0.1449","320","16.1","0"
"79676","0","0","16.1","0"
"79677","1.9642","320","15.5526","0"
"79678","3.0751","0","16.1","0"
"79679","6.44","320","16.1","0"
"79680","2.5599","177","15.1823","0"
"79681","3.22","290","16.1","0"
"79682","11.27","170","16.1","0"
"79683","5.313","292","15.1823","0"
"79684","1.61","284","16.1","0"
"79685","4.6851","302","16.1","0"
"79686","2.737","356","15.5526","0"
"79687","0.3703","40","16.1","0"
"79688","3.1395","58","16.1","0"
"79689","8.0983","145","15.5526","0"
"79690","7.6636","142","16.1","0"
"79691","7.567","179","16.1","0"
"79692","7.6636","126","15.5526","0"
"79693","8.7423","41","16.1","0"
"79694","2.6887","301","16.1","0"
"79695","10.1591","312","15.5526","0"
"79696","10.4006","340","16.1","0"
"79697","9.2253","330","16.1","0"
"79698","7.1967","341","15.5526","0"
"79699","9.3219","349","16.1","0"
"79700","6.4239","348","16.1","0"
"79701","6.0536","359","15.5526","0"
"79702","6.4722","338","16.1","0"
"79703","6.2307","9","16.1","0"
"79704","6.3917","22","15.5526","0"
"79705","3.22","320","16.1","0"
"79706","3.2039","329","16.1","0"
"79707","10.1591","344","15.5526","0"
"79708","4.7334","331","16.1","0"
"79709","3.22","10","16.1","0"
"79710","3.6547","5","15.5526","0"
"79711","3.2039","331","16.1","0"
"79712","3.2522","55","16.1","0"
"79713","1.8837","8","15.5526","0"
"79714","7.9856","39","16.1","0"
"79715","9.4185","342","16.1","0"
"79716","9.2253","57","15.5526","0"
"79717","9.3058","4","16.1","0"
"79718","9.4507","51","16.1","0"
"79719","8.7906","24","15.5526","0"
"79720","12.1072","341","16.1","0"
"79721","4.8944","351","16.1","0"
"79722","4.4275","358","15.5526","0"
"79723","4.83","330","16.1","0"
"79724","6.279","311","16.1","0"
"79725","5.1198","336","15.1823","0"
"79726","3.1717","358","16.1","0"
"79727","6.1502","310","16.1","0"
"79728","4.0089","327","15.1823","0"
"79729","6.2951","330","16.1","0"
"79730","2.898","68","16.1","0"
"79731","4.4919","351","15.1823","0"
"79732","8.05","330","16.1","0"
"79733","9.5634","341","16.1","0"
"79734","8.1627","11","16.1","0"
"79735","5.0715","11","16.1","0"
"79736","4.8622","5","16.1","0"
"79737","7.245","15","15.5526","0"
"79738","10.8514","2","16.1","0"
"79739","12.2038","12","16.1","0"
"79740","13.1537","20","15.5526","0"
"79741","13.7333","29","16.1","0"
"79742","15.1662","351","16.1","0"
"79743","16.2771","354","15.5526","0"
"79744","13.8621","2","16.1","0"
"79745","10.7226","1","16.1","0"
"79746","7.4865","1","15.5526","0"
"79747","7.9695","28","16.1","0"
"79748","6.5205","1","16.1","0"
"79749","6.3273","10","15.1823","0"
"79750","6.6332","12","16.1","0"
"79751","6.6493","21","16.1","0"
"79752","9.9015","344","15.1823","0"
"79753","11.2056","351","16.1","0"
"79754","6.6654","30","16.1","0"
"79755","6.279","11","15.1501","0"
"79756","8.3076","12","16.0517","0"
"79757","12.7834","21","16.0517","0"
"79758","9.338","51","15.1823","0"
"79759","3.703","63","16.1","0"
"79760","7.9212","69","16.1","0"
"79761","8.0017","49","15.5526","0"
"79762","7.7441","33","16.1","0"
"79763","4.9588","60","16.1","0"
"79764","6.3917","72","15.5526","0"
"79765","10.0947","344","16.1","0"
"79766","8.8067","344","16.1","0"
"79767","6.7298","356","15.5526","0"
"79768","4.7495","24","16.1","0"
"79769","7.6797","0","16.1","0"
"79770","7.1323","343","15.5526","0"
"79771","3.22","40","16.1","0"
"79772","6.1502","50","16.1","0"
"79773","1.9642","340","15.5526","0"
"79774","0","0","16.1","0"
"79775","8.05","330","16.1","0"
"79776","2.5921","118","15.5526","0"
"79777","3.22","10","16.1","0"
"79778","3.0268","97","16.1","0"
"79779","6.0214","136","15.5526","0"
"79780","4.669","138","16.0517","0"
"79781","4.5563","138","16.0517","0"
"79782","10.2718","137","15.5526","0"
"79783","10.5777","148","16.1","0"
"79784","10.6421","148","16.1","0"
"79785","7.1806","150","15.5526","0"
"79786","7.5831","149","16.1","0"
"79787","4.4436","169","16.1","0"
"79788","1.9803","230","15.5526","0"
"79789","7.7441","325","16.1","0"
"79790","2.7048","305","16.1","0"
"79791","1.6744","345","15.5526","0"
"79792","4.4758","289","16.1","0"
"79793","0","0","10.2557","0"
"79794","3.1234","351","15.5204","0"
"79795","0","0","16.1","0"
"79796","3.22","160","16.0517","0"
"79797","2.254","199","15.5204","0"
"79798","14.49","240","16.0517","0"
"79799","14.2646","261","16.0517","0"
"79800","13.5884","284","15.5204","0"
"79801","12.4775","286","14.8603","0"
"79802","10.8836","288","13.9104","0"
"79803","8.9677","290","12.8156","0"
"79804","6.9552","293","11.7047","0"
"79805","5.0554","300","10.7387","0"
"79806","3.5581","313","10.0464","0"
"79807","2.9141","336","9.8049","0"
"79808","9.7083","21","15.8263","0"
"79809","6.923","347","15.3111","0"
"79810","8.7906","12","16.1","0"
"79811","12.0428","52","10.2557","0"
"79812","10.8836","35","15.5526","0"
"79813","10.9319","40","16.1","0"
"79814","3.22","130","16.1","0"
"79815","10.8192","4","15.5526","0"
"79816","9.1448","350","16.1","0"
"79817","13.8621","10","9.982","0"
"79818","20.3665","168","4.9749","0"
"79819","40.8296","200","4.2987","0"
"79820","12.9122","245","7.2128","0"
"79821","8.211","218","4.2504","0"
"79822","5.635","40","7.2128","0"
"79823","3.5903","70","7.9695","0"
"79824","6.6493","81","7.1645","0"
"79825","11.0929","78","9.8532","0"
"79826","11.1573","108","14.7315","0"
"79827","10.6421","129","11.0124","0"
"79828","7.9695","128","4.9105","0"
"79829","4.7495","130","4.025","0"
"79830","8.8711","135","7.1001","0"
"79831","7.5348","166","9.7083","0"
"79832","4.8139","124","9.8049","0"
"79833","4.7978","173","9.338","0"
"79834","10.6421","142","9.8049","0"
"79835","15.2789","172","9.7083","0"
"79836","15.1501","176","9.338","0"
"79837","16.2771","200","9.982","0"
"79838","13.8943","198","9.982","0"
"79839","16.3737","209","10.3523","0"
"79840","15.3111","209","9.982","0"
"79841","10.3362","210","9.982","0"
"79842","6.9391","186","9.9015","0"
"79843","7.8085","159","9.9015","0"
"79844","6.4239","168","15.6492","0"
"79845","6.7942","228","9.7888","0"
"79846","3.2683","174","9.7083","0"
"79847","5.796","141","9.6761","0"
"79848","9.1609","171","13.8943","0"
"79849","10.3362","180","15.5526","0"
"79850","10.1269","181","15.5526","0"
"79851","10.0142","237","14.7154","0"
"79852","15.0535","271","4.025","0"
"79853","19.8674","271","4.991","0"
"79854","15.7136","282","9.9015","0"
"79855","20.0606","290","9.982","0"
"79856","20.2055","280","9.982","0"
"79857","18.998","282","9.982","0"
"79858","23.3128","271","9.7566","0"
"79859","21.6384","271","9.9015","0"
"79860","15.939","281","10.3523","0"
"79861","22.1858","281","9.982","0"
"79862","22.2341","290","9.982","0"
"79863","19.3522","302","10.3523","0"
"79864","16.2771","310","9.982","0"
"79865","15.7619","310","9.982","0"
"79866","7.889","312","10.3523","0"
"79867","5.2647","301","10.2557","0"
"79868","10.9319","291","16.1","0"
"79869","5.9892","292","14.9569","0"
"79870","3.703","283","15.8263","0"
"79871","6.601","282","15.8263","0"
"79872","6.1985","266","14.9569","0"
"79873","6.5527","253","15.8263","0"
"79874","6.4883","243","15.8263","0"
"79875","10.143","254","14.9569","0"
"79876","9.7888","262","9.9015","0"
"79877","8.1949","291","9.982","0"
"79878","8.0661","267","9.6278","0"
"79879","8.05","272","9.982","0"
"79880","5.0232","310","9.982","0"
"79881","2.1896","282","10.3523","0"
"79882","3.2844","269","9.982","0"
"79883","4.2504","217","9.982","0"
"79884","4.7656","308","10.3523","0"
"79885","9.6117","310","9.982","0"
"79886","11.0929","311","9.982","0"
"79887","10.787","2","10.3523","0"
"79888","9.5312","343","9.982","0"
"79889","10.9963","38","9.982","0"
"79890","11.1734","73","10.3523","0"
"79891","10.6099","77","9.982","0"
"79892","10.5133","68","15.8263","0"
"79893","5.9409","46","15.2467","0"
"79894","11.27","120","16.1","0"
"79895","10.8192","149","16.1","0"
"79896","5.7638","154","15.1823","0"
"79897","3.0751","130","16.1","0"
"79898","6.2951","100","16.1","0"
"79899","10.4006","107","15.1823","0"
"79900","10.7548","120","15.8263","0"
"79901","12.4453","100","15.8263","0"
"79902","14.8442","119","14.9569","0"
"79903","19.7386","129","16.0517","0"
"79904","15.3755","120","16.0517","0"
"79905","14.329","121","15.5526","0"
"79906","17.1465","138","9.982","0"
"79907","10.8836","129","15.8263","0"
"79908","14.9086","104","15.3111","0"
"79909","12.2682","90","15.7297","0"
"79910","12.075","76","15.7297","0"
"79911","6.923","63","15.3111","0"
"79912","20.2055","20","9.982","0"
"79913","20.769","312","9.982","0"
"79914","13.524","5","10.3523","0"
"79915","12.2843","50","9.982","0"
"79916","13.5079","51","16.0517","0"
"79917","12.3004","56","14.9569","0"
"79918","0.5796","30","15.8263","0"
"79919","4.9588","41","9.982","0"
"79920","6.2951","39","14.9569","0"
"79921","6.3273","30","9.982","0"
"79922","6.6332","22","6.2951","0"
"79923","6.0858","83","6.3112","0"
"79924","0.5152","40","4.7495","0"
"79925","1.7066","103","6.2951","0"
"79926","3.6225","115","9.4507","0"
"79927","4.2343","174","9.982","0"
"79928","3.0268","128","9.982","0"
"79929","8.9999","121","10.1591","0"
"79930","0.3864","21","9.8049","0"
"79931","5.3613","16","9.982","0"
"79932","13.3952","5","10.3523","0"
"79933","15.8102","21","9.982","0"
"79934","12.88","2","9.982","0"
"79935","13.7172","29","9.982","0"
"79936","12.7351","20","9.982","0"
"79937","9.4507","2","9.982","0"
"79938","10.1269","5","10.3523","0"
"79939","7.9212","9","9.982","0"
"79940","6.6171","351","15.8263","0"
"79941","9.4024","335","14.9569","0"
"79942","6.5849","3","15.8263","0"
"79943","10.9802","11","10.2557","0"
"79944","9.8049","10","7.084","0"
"79945","6.5205","13","6.5688","0"
"79946","6.44","21","6.5688","0"
"79947","5.8282","33","6.7298","0"
"79948","9.5151","19","6.5688","0"
"79949","9.499","19","6.5688","0"
"79950","10.3684","13","4.8461","0"
"79951","9.5795","11","6.5688","0"
"79952","11.2539","12","7.4865","0"
"79953","8.533","12","8.1144","0"
"79954","11.0768","12","10.2557","0"
"79955","11.2861","13","9.0643","0"
"79956","10.3684","4","8.6618","0"
"79957","12.4614","3","9.982","0"
"79958","11.109","3","9.982","0"
"79959","10.2235","16","9.982","0"
"79960","4.7334","6","9.982","0"
"79961","9.4024","41","9.982","0"
"79962","8.4364","49","6.8425","0"
"79963","9.5795","70","5.2164","0"
"79964","11.1251","70","5.1359","0"
"79965","4.025","102","5.4579","0"
"79966","13.9748","90","4.5241","0"
"79967","6.2629","89","6.0214","0"
"79968","5.7155","90","6.9069","0"
"79969","5.957","115","7.2128","0"
"79970","6.0858","125","8.1305","0"
"79971","2.9624","148","9.2897","0"
"79972","4.9588","95","6.1663","0"
"79973","3.5259","34","6.0214","0"
"79974","3.0751","119","9.2575","0"
"79975","4.9749","58","9.982","0"
"79976","4.991","77","9.982","0"
"79977","4.0894","132","10.3523","0"
"79978","9.2897","50","9.982","0"
"79979","7.4382","78","9.982","0"
"79980","4.7978","49","10.3523","0"
"79981","8.0822","48","9.982","0"
"79982","7.8729","47","9.982","0"
"79983","6.601","28","10.3523","0"
"79984","7.8246","0","9.982","0"
"79985","0.5152","300","10.2557","0"
"79986","6.3595","140","10.0142","0"
"79987","0.1449","350","9.982","0"
"79988","11.27","350","15.8263","0"
"79989","2.0125","53","14.4095","0"
"79990","0","0","9.8049","0"
"79991","8.05","300","4.1216","0"
"79992","2.1413","55","5.2003","0"
"79993","0","0","3.1395","0"
"79994","3.22","330","3.1395","0"
"79995","1.9642","90","2.7209","0"
"79996","0","0","2.0769","0"
"79997","3.22","90","3.1073","0"
"79998","1.1914","271","6.2307","0"
"79999","3.1717","188","7.9695","0"
"80000","1.5295","175","9.982","0"
"80001","3.059","154","9.982","0"
"80002","4.7495","111","9.982","0"
"80003","7.5187","52","9.982","0"
"80004","3.0751","139","10.3523","0"
"80005","3.1878","169","9.982","0"
"80006","1.9159","136","9.982","0"
"80007","2.898","56","10.3523","0"
"80008","1.4651","105","9.982","0"
"80009","0","0","16.1","0"
"80010","2.6565","43","15.5526","0"
"80011","4.83","40","16.1","0"
"80012","0","0","15.8263","0"
"80013","3.22","20","14.5222","0"
"80014","0","0","11.8496","0"
"80015","3.22","340","9.8049","0"
"80016","3.22","90","7.1323","0"
"80017","0","0","4.0733","0"
"80018","2.9624","282","4.025","0"
"80019","3.4937","102","4.0894","0"
"80020","4.8139","110","1.9803","0"
"80021","4.6529","130","7.084","0"
"80022","9.3541","147","9.4829","0"
"80023","12.5097","141","15.134","0"
"80024","14.2163","132","15.8263","0"
"80025","14.2807","147","15.3111","0"
"80026","14.49","150","9.982","0"
"80027","15.6814","141","15.8263","0"
"80028","12.1394","143","15.5526","0"
"80029","9.6439","168","16.1","0"
"80030","8.2271","151","16.1","0"
"80031","9.177","149","15.5526","0"
"80032","8.2593","160","16.1","0"
"80033","4.9266","114","16.1","0"
"80034","8.8872","101","15.5526","0"
"80035","10.8997","110","16.1","0"
"80036","11.27","110","16.1","0"
"80037","10.6904","130","15.1823","0"
"80038","14.2002","140","16.1","0"
"80039","14.0392","150","16.1","0"
"80040","10.9319","158","15.1823","0"
"80041","11.27","140","16.1","0"
"80042","11.27","140","16.1","0"
"80043","13.5079","132","14.3934","0"
"80044","12.7995","140","16.1","0"
"80045","12.7995","130","16.1","0"
"80046","15.8746","139","15.1823","0"
"80047","15.4238","141","16.1","0"
"80048","16.0195","150","16.1","0"
"80049","13.1859","183","15.5526","0"
"80050","14.0714","181","16.1","0"
"80051","8.9999","212","16.1","0"
"80052","6.7942","246","15.5526","0"
"80053","9.4024","322","16.1","0"
"80054","19.8352","311","16.1","0"
"80055","9.6439","311","15.5526","0"
"80056","7.8729","313","16.1","0"
"80057","8.1466","293","16.1","0"
"80058","8.2754","329","15.5526","0"
"80059","9.5956","320","16.1","0"
"80060","9.7083","329","16.1","0"
"80061","6.1502","313","15.1823","0"
"80062","4.9427","326","16.1","0"
"80063","10.787","309","15.1823","0"
"80064","9.9659","322","14.3934","0"
"80065","6.3595","329","15.1823","0"
"80066","6.1019","338","15.1823","0"
"80067","6.1019","350","14.3934","0"
"80068","7.9695","328","14.9086","0"
"80069","9.3219","281","10.2557","0"
"80070","7.8568","293","10.5777","0"
"80071","12.7995","282","10.2557","0"
"80072","7.8729","272","10.2557","0"
"80073","7.1806","286","10.5777","0"
"80074","7.7441","272","15.8263","0"
"80075","9.4668","299","15.8263","0"
"80076","7.8085","296","15.5526","0"
"80077","4.2826","163","16.1","0"
"80078","9.0482","251","16.1","0"
"80079","7.9212","306","15.5526","0"
"80080","8.05","270","16.1","0"
"80081","4.7173","299","16.1","0"
"80082","4.2987","286","15.5526","0"
"80083","3.22","240","16.1","0"
"80084","0","0","16.1","0"
"80085","3.1717","278","15.1823","0"
"80086","3.22","210","15.1823","0"
"80087","3.22","270","15.1823","0"
"80088","2.6565","333","15.1823","0"
"80089","0","0","15.1823","0"
"80090","0","0","15.1823","0"
"80091","1.9964","340","14.3934","0"
"80092","1.61","340","15.8263","0"
"80093","0","0","16.1","0"
"80094","4.83","10","16.1","0"
"80095","8.05","70","16.1","0"
"80096","9.0965","121","16.1","0"
"80097","5.1359","111","15.5526","0"
"80098","8.05","112","16.1","0"
"80099","4.9266","167","16.1","0"
"80100","10.4167","152","15.5526","0"
"80101","10.9319","150","16.1","0"
"80102","9.5634","198","16.1","0"
"80103","9.2253","207","15.5526","0"
"80104","4.8944","180","16.1","0"
"80105","3.0751","170","16.1","0"
"80106","3.381","134","15.5526","0"
"80107","4.7012","119","16.1","0"
"80108","6.44","110","16.1","0"
"80109","10.2235","143","15.5526","0"
"80110","3.22","230","12.2199","0"
"80111","3.2039","159","12.2199","0"
"80112","6.1502","174","12.0428","0"
"80113","6.44","160","11.8979","0"
"80114","10.8997","140","14.812","0"
"80115","6.5366","149","14.4578","0"
"80116","10.8836","130","14.812","0"
"80117","9.2253","140","14.9086","0"
"80118","10.0947","161","15.5526","0"
"80119","13.5401","160","16.1","0"
"80120","16.7118","160","16.1","0"
"80121","12.3809","182","15.5526","0"
"80122","12.3648","191","16.1","0"
"80123","12.1072","182","16.1","0"
"80124","10.4811","185","15.5526","0"
"80125","4.6529","195","16.1","0"
"80126","4.83","191","16.1","0"
"80127","2.0769","158","15.5526","0"
"80128","1.3363","152","16.1","0"
"80129","8.05","290","16.1","0"
"80130","4.2987","8","15.3916","0"
"80131","0","0","15.8263","0"
"80132","0","0","15.8263","0"
"80133","3.4293","355","14.8764","0"
"80134","3.22","300","14.7315","0"
"80135","3.22","320","11.753","0"
"80136","3.0107","327","9.7888","0"
"80137","8.05","310","6.9874","0"
"80138","3.22","280","4.991","0"
"80139","2.0286","15","5.7316","0"
"80140","0","0","4.0733","0"
"80141","0","0","3.1395","0"
"80142","2.9302","56","6.601","0"
"80143","0.2576","326","8.372","0"
"80144","4.7656","36","15.1823","0"
"80145","6.9874","79","15.5526","0"
"80146","7.7602","51","16.1","0"
"80147","7.1806","69","16.1","0"
"80148","3.6869","124","15.5526","0"
"80149","7.4704","121","16.1","0"
"80150","3.059","8","16.1","0"
"80151","3.4615","334","15.5526","0"
"80152","4.9266","342","16.1","0"
"80153","4.9588","331","16.1","0"
"80154","1.7388","348","15.5526","0"
"80155","3.22","330","16.1","0"
"80156","3.0751","340","16.1","0"
"80157","2.8497","73","15.5204","0"
"80158","24.8745","210","9.982","0"
"80159","15.8102","189","14.9086","0"
"80160","11.2539","157","8.4203","0"
"80161","3.1556","83","9.0643","0"
"80162","6.2951","10","11.9784","0"
"80163","5.3774","27","15.1501","0"
"80164","9.66","70","8.9677","0"
"80165","7.7924","69","14.812","0"
"80166","13.363","117","14.9569","0"
"80167","16.7601","118","16.1","0"
"80168","17.066","137","15.8263","0"
"80169","14.3129","157","10.3523","0"
"80170","13.8138","157","9.982","0"
"80171","9.5151","118","9.982","0"
"80172","8.2754","134","10.3523","0"
"80173","9.1126","108","9.982","0"
"80174","4.6529","163","9.982","0"
"80175","3.1395","232","10.3523","0"
"80176","7.8729","12","9.982","0"
"80177","10.7548","20","10.2557","0"
"80178","9.2575","18","10.5777","0"
"80179","7.8246","10","10.2557","0"
"80180","6.2951","20","16.1","0"
"80181","9.5634","3","14.9569","0"
"80182","3.0751","310","15.134","0"
"80183","3.0751","340","15.134","0"
"80184","2.9302","20","14.168","0"
"80185","0","0","14.9086","0"
"80186","6.1502","30","11.9784","0"
"80187","4.347","37","11.6081","0"
"80188","0","0","7.9695","0"
"80189","1.6583","33","8.0017","0"
"80190","4.5241","73","8.4203","0"
"80191","4.9266","108","15.134","0"
"80192","4.9749","111","16.1","0"
"80193","5.0715","122","15.5526","0"
"80194","7.9212","140","16.1","0"
"80195","9.2092","152","16.1","0"
"80196","10.8192","186","15.5526","0"
"80197","9.4346","170","16.1","0"
"80198","9.4185","189","16.1","0"
"80199","8.7262","165","15.5526","0"
"80200","9.2897","161","16.1","0"
"80201","4.9749","159","16.1","0"
"80202","4.7978","161","15.5526","0"
